,Store,Weekday,Date,People,Open/Close,Promotions of the store,Holiday_of_the_city,Holiday_Of_Educational_Institute,Date_No
52367,1078,1,15-06-2015,774,Open,Yes,No Holiday,No,2015.54109589
52368,1079,1,15-06-2015,885,Open,Yes,No Holiday,No,2015.54109589
52369,1080,1,15-06-2015,914,Open,Yes,No Holiday,No,2015.54109589
52370,1081,1,15-06-2015,1285,Open,Yes,No Holiday,No,2015.54109589
52371,1082,1,15-06-2015,1219,Open,Yes,No Holiday,No,2015.54109589
52372,1083,1,15-06-2015,488,Open,Yes,No Holiday,No,2015.54109589
52373,1084,1,15-06-2015,965,Open,Yes,No Holiday,No,2015.54109589
52374,1085,1,15-06-2015,958,Open,Yes,No Holiday,No,2015.54109589
52375,1086,1,15-06-2015,979,Open,Yes,No Holiday,No,2015.54109589
52376,1087,1,15-06-2015,793,Open,Yes,No Holiday,No,2015.54109589
52377,1088,1,15-06-2015,684,Open,Yes,No Holiday,No,2015.54109589
52378,1089,1,15-06-2015,1221,Open,Yes,No Holiday,No,2015.54109589
52379,1090,1,15-06-2015,1126,Open,Yes,No Holiday,No,2015.54109589
52380,1091,1,15-06-2015,937,Open,Yes,No Holiday,No,2015.54109589
52381,1092,1,15-06-2015,1220,Open,Yes,No Holiday,No,2015.54109589
52382,1093,1,15-06-2015,1025,Open,Yes,No Holiday,No,2015.54109589
52383,1094,1,15-06-2015,407,Open,Yes,No Holiday,No,2015.54109589
52384,1095,1,15-06-2015,783,Open,Yes,No Holiday,No,2015.54109589
52385,1096,1,15-06-2015,852,Open,Yes,No Holiday,No,2015.54109589
52386,1097,1,15-06-2015,2695,Open,Yes,No Holiday,No,2015.54109589
52387,1098,1,15-06-2015,1012,Open,Yes,No Holiday,No,2015.54109589
52388,1099,1,15-06-2015,1284,Open,Yes,No Holiday,No,2015.54109589
52389,1100,1,15-06-2015,851,Open,Yes,No Holiday,No,2015.54109589
52390,1101,1,15-06-2015,1378,Open,Yes,No Holiday,No,2015.54109589
52391,1102,1,15-06-2015,721,Open,Yes,No Holiday,No,2015.54109589
52392,1103,1,15-06-2015,554,Open,Yes,No Holiday,No,2015.54109589
52393,1104,1,15-06-2015,486,Open,Yes,No Holiday,No,2015.54109589
52394,1105,1,15-06-2015,826,Open,Yes,No Holiday,No,2015.54109589
52395,1106,1,15-06-2015,710,Open,Yes,No Holiday,No,2015.54109589
52396,1107,1,15-06-2015,959,Open,Yes,No Holiday,No,2015.54109589
52397,1108,1,15-06-2015,907,Open,Yes,No Holiday,No,2015.54109589
52398,1109,1,15-06-2015,511,Open,Yes,No Holiday,No,2015.54109589
52399,1110,1,15-06-2015,877,Open,Yes,No Holiday,No,2015.54109589
52400,1111,1,15-06-2015,596,Open,Yes,No Holiday,No,2015.54109589
52401,1112,1,15-06-2015,1145,Open,Yes,No Holiday,No,2015.54109589
52402,1113,1,15-06-2015,820,Open,Yes,No Holiday,No,2015.54109589
52403,1114,1,15-06-2015,3377,Open,Yes,No Holiday,No,2015.54109589
52404,1115,1,15-06-2015,623,Open,Yes,No Holiday,No,2015.54109589
52405,1,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52406,2,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52407,3,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52408,4,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52409,5,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52410,6,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52411,7,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52412,8,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52413,9,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52414,10,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52415,11,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52416,12,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52417,13,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52418,14,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52419,15,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52420,16,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52421,17,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52422,18,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52423,19,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52424,20,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52425,21,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52426,22,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52427,23,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52428,24,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52429,25,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52430,26,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52431,27,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52432,28,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52433,29,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52434,30,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52435,31,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52436,32,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52437,33,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52438,34,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52439,35,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52440,36,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52441,37,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52442,38,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52443,39,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52444,40,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52445,41,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52446,42,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52447,43,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52448,44,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52449,45,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52450,46,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52451,47,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52452,48,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52453,49,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52454,50,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52455,51,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52456,52,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52457,53,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52458,54,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52459,55,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52460,56,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52461,57,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52462,58,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52463,59,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52464,60,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52465,61,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52466,62,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52467,63,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52468,64,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52469,65,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52470,66,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52471,67,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52472,68,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52473,69,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52474,70,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52475,71,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52476,72,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52477,73,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52478,74,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52479,75,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52480,76,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52481,77,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52482,78,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52483,79,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52484,80,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52485,81,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52486,82,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52487,83,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52488,84,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52489,85,7,14-06-2015,1610,Open,No,No Holiday,No,2015.53835616
52490,86,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52491,87,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52492,88,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52493,89,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52494,90,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52495,91,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52496,92,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52497,93,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52498,94,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52499,95,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52500,96,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52501,97,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52502,98,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52503,99,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52504,100,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52505,101,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52506,102,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52507,103,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52508,104,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52509,105,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52510,106,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52511,107,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52512,108,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52513,109,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52514,110,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52515,111,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52516,112,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52517,113,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52518,114,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52519,115,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52520,116,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52521,117,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52522,118,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52523,119,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52524,120,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52525,121,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52526,122,7,14-06-2015,437,Open,No,No Holiday,No,2015.53835616
52527,123,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52528,124,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52529,125,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52530,126,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52531,127,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52532,128,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52533,129,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52534,130,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52535,131,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52536,132,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52537,133,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52538,134,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52539,135,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52540,136,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52541,137,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52542,138,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52543,139,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52544,140,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52545,141,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52546,142,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52547,143,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52548,144,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52549,145,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52550,146,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52551,147,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52552,148,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52553,149,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52554,150,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52555,151,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52556,152,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52557,153,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52558,154,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52559,155,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52560,156,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52561,157,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52562,158,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52563,159,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52564,160,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52565,161,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52566,162,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52567,163,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52568,164,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52569,165,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52570,166,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52571,167,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52572,168,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52573,169,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52574,170,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52575,171,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52576,172,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52577,173,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52578,174,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52579,175,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52580,176,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52581,177,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52582,178,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52583,179,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52584,180,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52585,181,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52586,182,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52587,183,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52588,184,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52589,185,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52590,186,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52591,187,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52592,188,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52593,189,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52594,190,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52595,191,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52596,192,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52597,193,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52598,194,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52599,195,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52600,196,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52601,197,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52602,198,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52603,199,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52604,200,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52605,201,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52606,202,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52607,203,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52608,204,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52609,205,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52610,206,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52611,207,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52612,208,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52613,209,7,14-06-2015,380,Open,No,No Holiday,No,2015.53835616
52614,210,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52615,211,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52616,212,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52617,213,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52618,214,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52619,215,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52620,216,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52621,217,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52622,218,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52623,219,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52624,220,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52625,221,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52626,222,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52627,223,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52628,224,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52629,225,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52630,226,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52631,227,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52632,228,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52633,229,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52634,230,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52635,231,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52636,232,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52637,233,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52638,234,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52639,235,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52640,236,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52641,237,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52642,238,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52643,239,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52644,240,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52645,241,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52646,242,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52647,243,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52648,244,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52649,245,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52650,246,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52651,247,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52652,248,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52653,249,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52654,250,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52655,251,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52656,252,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52657,253,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52658,254,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52659,255,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52660,256,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52661,257,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52662,258,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52663,259,7,14-06-2015,3114,Open,No,No Holiday,No,2015.53835616
52664,260,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52665,261,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52666,262,7,14-06-2015,4448,Open,No,No Holiday,No,2015.53835616
52667,263,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52668,264,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52669,265,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52670,266,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52671,267,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52672,268,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52673,269,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52674,270,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52675,271,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52676,272,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52677,273,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52678,274,7,14-06-2015,1577,Open,No,No Holiday,No,2015.53835616
52679,275,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52680,276,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52681,277,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52682,278,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52683,279,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52684,280,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52685,281,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52686,282,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52687,283,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52688,284,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52689,285,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52690,286,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52691,287,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52692,288,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52693,289,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52694,290,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52695,291,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52696,292,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52697,293,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52698,294,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52699,295,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52700,296,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52701,297,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52702,298,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52703,299,7,14-06-2015,383,Open,No,No Holiday,No,2015.53835616
52704,300,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
52705,301,7,14-06-2015,0,Close,No,No Holiday,No,2015.53835616
