,Unnamed: 0,Store,Weekday,Date,People,Open/Close,Promotions of the store,Holiday_of_the_city,Holiday_Of_Educational_Institute,Promo2On,Promo2Date
37308,37308,514,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37309,37309,515,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37310,37310,516,7,28-06-2015,0,Close,No,No Holiday,No,1,2010.67307692
37311,37311,517,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37312,37312,518,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37313,37313,519,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37314,37314,520,7,28-06-2015,0,Close,No,No Holiday,No,1,2012.76923077
37315,37315,521,7,28-06-2015,0,Close,No,No Holiday,No,1,2011.92307692
37316,37316,522,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37317,37317,523,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37318,37318,524,7,28-06-2015,219,Open,No,No Holiday,No,0,0.0
37319,37319,525,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37320,37320,526,7,28-06-2015,0,Close,No,No Holiday,No,1,2011.92307692
37321,37321,527,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37322,37322,528,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37323,37323,529,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37324,37324,530,7,28-06-2015,825,Open,No,No Holiday,No,0,0.0
37325,37325,531,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37326,37326,532,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37327,37327,533,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37328,37328,534,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37329,37329,535,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37330,37330,536,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37331,37331,537,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37332,37332,538,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37333,37333,539,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37334,37334,540,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37335,37335,541,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37336,37336,542,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37337,37337,543,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37338,37338,544,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37339,37339,545,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37340,37340,546,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37341,37341,547,7,28-06-2015,0,Close,No,No Holiday,No,1,2010.67307692
37342,37342,548,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37343,37343,549,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37344,37344,550,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37345,37345,551,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37346,37346,552,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37347,37347,553,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37348,37348,554,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37349,37349,555,7,28-06-2015,0,Close,No,No Holiday,No,1,2013.19230769
37350,37350,556,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37351,37351,557,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37352,37352,558,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37353,37353,559,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37354,37354,560,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37355,37355,561,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37356,37356,562,7,28-06-2015,3331,Open,No,No Holiday,No,0,0.0
37357,37357,563,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37358,37358,564,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37359,37359,565,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37360,37360,566,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37361,37361,567,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37362,37362,568,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37363,37363,569,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37364,37364,570,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37365,37365,571,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37366,37366,572,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37367,37367,573,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37368,37368,574,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37369,37369,575,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37370,37370,576,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37371,37371,577,7,28-06-2015,0,Close,No,No Holiday,No,1,2012.67307692
37372,37372,578,7,28-06-2015,560,Open,No,No Holiday,No,0,0.0
37373,37373,579,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37374,37374,580,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37375,37375,581,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37376,37376,582,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37377,37377,583,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37378,37378,584,7,28-06-2015,0,Close,No,No Holiday,No,1,2010.67307692
37379,37379,585,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37380,37380,586,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37381,37381,587,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37382,37382,588,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37383,37383,589,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37384,37384,590,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37385,37385,591,7,28-06-2015,0,Close,No,No Holiday,No,1,2012.42307692
37386,37386,592,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37387,37387,593,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37388,37388,594,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37389,37389,595,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37390,37390,596,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37391,37391,597,7,28-06-2015,0,Close,No,No Holiday,No,1,2012.01923077
37392,37392,598,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37393,37393,599,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37394,37394,600,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37395,37395,601,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37396,37396,602,7,28-06-2015,0,Close,No,No Holiday,No,1,2012.42307692
37397,37397,603,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37398,37398,604,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37399,37399,605,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37400,37400,606,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37401,37401,607,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37402,37402,608,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37403,37403,609,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37404,37404,610,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37405,37405,611,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37406,37406,612,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37407,37407,613,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37408,37408,614,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37409,37409,615,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37410,37410,616,7,28-06-2015,0,Close,No,No Holiday,No,1,2010.67307692
37411,37411,617,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37412,37412,618,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37413,37413,619,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37414,37414,620,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37415,37415,621,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37416,37416,622,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37417,37417,623,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37418,37418,624,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37419,37419,625,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37420,37420,626,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37421,37421,627,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37422,37422,628,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37423,37423,629,7,28-06-2015,0,Close,No,No Holiday,No,1,2015.44230769
37424,37424,630,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37425,37425,631,7,28-06-2015,0,Close,No,No Holiday,No,1,2012.67307692
37426,37426,632,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37427,37427,633,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37428,37428,634,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37429,37429,635,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37430,37430,636,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37431,37431,637,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37432,37432,638,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37433,37433,639,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37434,37434,640,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37435,37435,641,7,28-06-2015,0,Close,No,No Holiday,No,1,2013.69230769
37436,37436,642,7,28-06-2015,0,Close,No,No Holiday,No,1,2010.67307692
37437,37437,643,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37438,37438,644,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37439,37439,645,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37440,37440,646,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37441,37441,647,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37442,37442,648,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37443,37443,649,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37444,37444,650,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37445,37445,651,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37446,37446,652,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37447,37447,653,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37448,37448,654,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37449,37449,655,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37450,37450,656,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37451,37451,657,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37452,37452,658,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37453,37453,659,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37454,37454,660,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37455,37455,661,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37456,37456,662,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37457,37457,663,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37458,37458,664,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37459,37459,665,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37460,37460,666,7,28-06-2015,0,Close,No,No Holiday,No,1,2011.17307692
37461,37461,667,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37462,37462,668,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37463,37463,669,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37464,37464,670,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37465,37465,671,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37466,37466,672,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37467,37467,673,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37468,37468,674,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37469,37469,675,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37470,37470,676,7,28-06-2015,2437,Open,No,No Holiday,No,0,0.0
37471,37471,677,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37472,37472,678,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37473,37473,679,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37474,37474,680,7,28-06-2015,0,Close,No,No Holiday,No,1,2012.67307692
37475,37475,681,7,28-06-2015,0,Close,No,No Holiday,No,1,2014.01923077
37476,37476,682,7,28-06-2015,1258,Open,No,No Holiday,No,0,0.0
37477,37477,683,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37478,37478,684,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37479,37479,685,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37480,37480,686,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37481,37481,687,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37482,37482,688,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37483,37483,689,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37484,37484,690,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37485,37485,691,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37486,37486,692,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37487,37487,693,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37488,37488,694,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37489,37489,695,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37490,37490,696,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37491,37491,697,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37492,37492,698,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37493,37493,699,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37494,37494,700,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37495,37495,701,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37496,37496,702,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37497,37497,703,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37498,37498,704,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37499,37499,705,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37500,37500,706,7,28-06-2015,0,Close,No,No Holiday,No,1,2014.19230769
37501,37501,707,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37502,37502,708,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37503,37503,709,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37504,37504,710,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37505,37505,711,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37506,37506,712,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37507,37507,713,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37508,37508,714,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37509,37509,715,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37510,37510,716,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37511,37511,717,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37512,37512,718,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37513,37513,719,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37514,37514,720,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37515,37515,721,7,28-06-2015,0,Close,No,No Holiday,No,1,2012.42307692
37516,37516,722,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37517,37517,723,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37518,37518,724,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37519,37519,725,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37520,37520,726,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37521,37521,727,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37522,37522,728,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37523,37523,729,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37524,37524,730,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37525,37525,731,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37526,37526,732,7,28-06-2015,365,Open,No,No Holiday,No,0,0.0
37527,37527,733,7,28-06-2015,3358,Open,No,No Holiday,No,0,0.0
37528,37528,734,7,28-06-2015,0,Close,No,No Holiday,No,1,2013.69230769
37529,37529,735,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37530,37530,736,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37531,37531,737,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37532,37532,738,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37533,37533,739,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37534,37534,740,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37535,37535,741,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37536,37536,742,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37537,37537,743,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37538,37538,744,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37539,37539,745,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37540,37540,746,7,28-06-2015,0,Close,No,No Holiday,No,1,2011.67307692
37541,37541,747,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37542,37542,748,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37543,37543,749,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37544,37544,750,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37545,37545,751,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37546,37546,752,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37547,37547,753,7,28-06-2015,0,Close,No,No Holiday,No,1,2010.67307692
37548,37548,754,7,28-06-2015,0,Close,No,No Holiday,No,1,2014.19230769
37549,37549,755,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37550,37550,756,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37551,37551,757,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37552,37552,758,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37553,37553,759,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37554,37554,760,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37555,37555,761,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37556,37556,762,7,28-06-2015,0,Close,No,No Holiday,No,1,2013.19230769
37557,37557,763,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37558,37558,764,7,28-06-2015,0,Close,No,No Holiday,No,1,2014.19230769
37559,37559,765,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37560,37560,766,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37561,37561,767,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37562,37562,768,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37563,37563,769,7,28-06-2015,2769,Open,No,No Holiday,No,0,0.0
37564,37564,770,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37565,37565,771,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37566,37566,772,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37567,37567,773,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37568,37568,774,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37569,37569,775,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37570,37570,776,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37571,37571,777,7,28-06-2015,0,Close,No,No Holiday,No,1,2013.19230769
37572,37572,778,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37573,37573,779,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37574,37574,780,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37575,37575,781,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37576,37576,782,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37577,37577,783,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37578,37578,784,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37579,37579,785,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37580,37580,786,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37581,37581,787,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37582,37582,788,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37583,37583,789,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37584,37584,790,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37585,37585,791,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37586,37586,792,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37587,37587,793,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37588,37588,794,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37589,37589,795,7,28-06-2015,0,Close,No,No Holiday,No,1,2010.67307692
37590,37590,796,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37591,37591,797,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37592,37592,798,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37593,37593,799,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37594,37594,800,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37595,37595,801,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37596,37596,802,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37597,37597,803,7,28-06-2015,0,Close,No,No Holiday,No,1,2014.19230769
37598,37598,804,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37599,37599,805,7,28-06-2015,0,Close,No,No Holiday,No,1,2014.19230769
37600,37600,806,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37601,37601,807,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37602,37602,808,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37603,37603,809,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37604,37604,810,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37605,37605,811,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37606,37606,812,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37607,37607,813,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37608,37608,814,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37609,37609,815,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37610,37610,816,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37611,37611,817,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37612,37612,818,7,28-06-2015,0,Close,No,No Holiday,No,1,2010.67307692
37613,37613,819,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37614,37614,820,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37615,37615,821,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37616,37616,822,7,28-06-2015,0,Close,No,No Holiday,No,1,2010.92307692
37617,37617,823,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37618,37618,824,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37619,37619,825,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37620,37620,826,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37621,37621,827,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37622,37622,828,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37623,37623,829,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37624,37624,830,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37625,37625,831,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37626,37626,832,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37627,37627,833,7,28-06-2015,0,Close,No,No Holiday,No,1,2010.67307692
37628,37628,834,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37629,37629,835,7,28-06-2015,0,Close,No,No Holiday,No,1,2014.19230769
37630,37630,836,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37631,37631,837,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37632,37632,838,7,28-06-2015,0,Close,No,No Holiday,No,1,2011.92307692
37633,37633,839,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37634,37634,840,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37635,37635,841,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37636,37636,842,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37637,37637,843,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37638,37638,844,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37639,37639,845,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37640,37640,846,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37641,37641,847,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37642,37642,848,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37643,37643,849,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37644,37644,850,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37645,37645,851,7,28-06-2015,0,Close,No,No Holiday,No,1,2014.94230769
37646,37646,852,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37647,37647,853,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37648,37648,854,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37649,37649,855,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37650,37650,856,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37651,37651,857,7,28-06-2015,0,Close,No,No Holiday,No,1,2014.44230769
37652,37652,858,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37653,37653,859,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37654,37654,860,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37655,37655,861,7,28-06-2015,0,Close,No,No Holiday,No,1,2013.26923077
37656,37656,862,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37657,37657,863,7,28-06-2015,260,Open,No,No Holiday,No,0,0.0
37658,37658,864,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37659,37659,865,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37660,37660,866,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37661,37661,867,7,28-06-2015,185,Open,No,No Holiday,No,0,0.0
37662,37662,868,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37663,37663,869,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37664,37664,870,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37665,37665,871,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37666,37666,872,7,28-06-2015,0,Close,No,No Holiday,No,1,2015.44230769
37667,37667,873,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37668,37668,874,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
37669,37669,875,7,28-06-2015,0,Close,No,No Holiday,No,0,0.0
